id,IATA,en-GB,latitude,longitude,vibes
95673625,ASB,Ashgabat,37.981667,58.360833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057397,ASC,Ascension,-15.916667,-63.15,null
129052753,ASD,Andros Town,24.697778,-77.796111,null
104120306,ASE,Aspen,39.224275,-106.86985,null
114121098,ASF,Astrakhan,46.283333,48.006278,null
129057287,ASG,Ashburton,-43.9,171.783333,null
129054468,ASH,Nashua,42.778889,-71.509444,null
129055231,ASI,Georgetown,-7.966667,-14.4,null
128668307,ASJ,Amami O Shima,28.416944,129.6975,null
129053011,ASK,Yamoussoukro,6.816667,-5.283333,null
129052962,ASL,Marshall,32.52182,-94.30825,null
128667418,ASM,Asmara,15.291111,38.910278,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056432,ASN,Talladega,33.433333,-86.1,null
129054172,ASO,Asosa,10.047222,34.536667,null
104120402,ASP,Alice Springs,-23.803333,133.884167,null
129052397,ASQ,Austin,39.466667,-117.166667,null
128668257,ASR,Kayseri,38.770386,35.495428,null
152712070,ASS,Arathusa Safari Lodge,-24.744167,31.522499,null
129055865,AST,Astoria,46.159722,-123.88,null
95673453,ASU,Asuncion,-25.239167,-57.519167,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056454,ASV,Amboseli,-2.645286,37.249276,null
128668258,ASW,Aswan,23.965,32.821667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129054796,ASX,Ashland (Wisconsin),46.55,-90.916667,null
129057708,ASY,Ashley,46.033333,-99.366667,null
129053785,ASZ,Asirim,-5.866667,150.366667,null
129053856,ATA,Anta,-9.347222,-77.6,null
129057396,ATB,Atbara,17.716667,34.016667,null
129054979,ATC,Arthur's Town,24.628611,-75.671389,null
128667323,ATD,Atoifi,-8.866667,161.033333,null
129057286,ATE,Antlers,34.233333,-95.616667,null
129054467,ATF,Ambato,-1.083333,-78.7,null
129055230,ATG,Attock,33.9,72.25,null
95673624,ATH,Athens International,37.9354774,23.9482976,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053010,ATI,Artigas,-30.4,-56.508333,null
129052396,ATJ,Antsirabe,-19.83333,47.06667,null
128668259,ATK,Atqasuk,70.5,-157.333333,null
95673800,ATL,Atlanta Hartsfield-Jackson,33.640833,-84.427222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668260,ATM,Altamira,-3.2,-52.216667,null
129055864,ATN,Namatanai,-3.666667,152.466667,null
129054795,ATO,Athens,39.3333,-82.1,null
129057707,ATP,Aitape Airstrip,-3.18985,142.42957,null
128668466,ATQ,Amritsar,31.706944,74.797222,null
129053784,ATR,Atar,20.499444,-13.046389,null
129057395,ATS,Artesia,32.848333,-104.466944,null
128668261,ATT,Atmautluak,60.866944,-162.2675,null
129057285,ATU,Attu Island,52.825833,173.172778,null
129054466,ATV,Ati,13.242222,18.3075,null
128668306,ATW,Appleton,44.258889,-88.521111,null
129055229,ATX,Atbasar,51.883333,68.4,null
104120267,ATY,Watertown,44.908889,-97.154167,null
128667417,ATZ,Assiut,27.033333,31,null
95674147,AUA,Oranjestad,12.502222,-70.013889,null
129053009,AUB,Itauba,-5.76,-63.35,null
128668041,AUC,Arauca,7.071667,-70.7425,null
129056430,AUD,Augustus Downs,-18.506944,139.881667,null
129052395,AUE,Abu Ruedis,28.9,33.183333,null
129056431,AUF,Auxerre,47.85,3.5,null
95674318,AUG,Augusta,44.318056,-69.796667,null
95673509,AUH,Zayed International,24.433333,54.65,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129054794,AUI,Aua Island,-1.458333,143.075,null
129057706,AUJ,Ambunti,-4.25,142.85,null
128668262,AUK,Alakanuk,62.689167,-164.610833,null
129053783,AUL,Aur Island,8.14892266294005,171.17312764070152,null
129052960,AUM,Austin,43.66469,-92.93352,null
129057394,AUN,Auburn,38.9,-121.066667,null
129052959,AUO,Auburn-Opelika,32.633333,-85.5,null
129057284,AUP,Agaun,-9.983333,149.583333,null
128668180,AUQ,Atuona,-9.766667,-139.016667,null
128668263,AUR,Aurillac Tronquiere,44.8975,2.418056,null
95673643,AUS,Austin-Bergstrom,30.2,-97.666667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129054930,AUT,Atauro,-8.216667,125.583333,null
128667322,AUU,Aurukun Mission,-13.354882,141.719856,null
129055228,AUV,Aumo,-5.716667,148.433333,null
129053008,AUW,Wausau Municipal,44.923333,-89.623056,null
128668264,AUX,Araguaina,-7.2,-48.2,null
128668120,AUY,Anatom Island,-20.248005581144387,169.77333784099204,null
129056429,AUZ,Aurora,41.75,-88.316667,null
128668119,AVA,An Shun,26.257222,105.872778,null
129055862,AVF,Avoriaz,46.2,6.766667,null
129054793,AVG,Auvergne,-15.65,130.016667,null
129057705,AVI,Ciego de Avila,22.025,-78.7914,null
129053782,AVK,Arvaikheer,46.266667,102.783333,null
95674299,AVL,Asheville,35.435,-82.541111,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057393,AVO,Avon Park,27.6,-81.516667,null
95674206,AVP,Wilkes-Barre International,41.339167,-75.725833,null
129052958,AVU,Avu Avu,-9.833333,160.383333,null
128667535,AVV,Melbourne Avalon,-38.03944,144.46944,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129057283,AVW,Tucson Avra Valley,32.409556,-111.218389,null
129054929,AVX,Catalina Island Avalon Bay,33.40475,-118.41674,null
129055227,AWA,Awassa,7.061111,38.4875,null
129053007,AWB,Awaba,-8.016667,142.75,null
128668465,AWD,Aniwa,-19.23730364005749,169.60005352883627,null
129055863,AWE,Alowe,-0.75,9.45,null
129056428,AWH,Awareh,8.266667,44.183333,null
129052393,AWM,West Memphis,35.1362,-90.23426,null
129055861,AWN,Alton Downs,-26.25,138.666667,null
129054792,AWP,Austral Downs,-20.5,137.75,null
129057704,AWR,Awar,-4.124167,144.870278,null
128668265,AWZ,Ahwaz,31.337778,48.759722,null
104120315,AXA,The Valley,18.20483,-63.05508,null
129053781,AXB,Alexandria Bay,44.2525,-75.901389,null
129057392,AXC,Aramac,-22.958056,145.2425,null
128668305,AXD,Alexandroupolis Dimokritos,40.8556,25.95,null
129052957,AXE,Xanxere,-26.883333,-52.383333,null
135337729,AXF,Alxa Left Banner Bayanhot ,38.747776,105.58361,null
129057282,AXG,Algona,43.07774,-94.27191,null
128667416,AXJ,Amakusa,32.48276,130.158674,null
128668042,AXK,Ataq,14.55132,46.82618,null
129054928,AXL,Alexandria,-19.083333,136.666667,null
95673791,AXM,Armenia,4.45,-75.766667,null
129055226,AXN,Alexandria,45.867222,-95.394167,null
128668040,AXP,Spring Point,22.4418,-73.9709,null
128668121,AXR,Arutua,-15.245845179326698,-146.62039521997644,null
129053006,AXS,Altus Municipal,34.696667,-99.338056,null
128668266,AXT,Akita,39.615556,140.218611,null
128668179,AXU,Axum,14.120833,38.716667,null
129056427,AXV,Wapakoneta,40.566667,-84.2,null
129052392,AXX,Angel Fire,36.416667,-105.283333,null
129054791,AYA,Ayapel,8.316667,-75.15,null
129057703,AYC,Ayacucho,8.6,-73.616667,null
129053780,AYD,Alroy Downs,-19.3,135.95,null
129057391,AYE,Fort Devens,42.55,-71.6,null
129052956,AYG,Yaguara,1.533333,-73.933333,null
129057281,AYI,Yari,-0.333333,-72.333333,null
217097907,AYJ,Ayodhya,26.749956052726134,82.15029619397419,null
129054927,AYK,Arkalyk,50.316667,66.966667,null
129055225,AYL,Anthony Lagoon,-18.033333,135.533333,null
152712061,AYM,Yas Island SPB,24.464503,54.610497,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053005,AYN,Anyang,36.1,114.35,null
129056426,AYO,Ayolas,-27.366667,-56.85,null
128668267,AYP,Ayacucho,-13.155212,-74.204149,null
104120387,AYQ,Ayers Rock / Connellan,-25.333333,131.05,null
129055860,AYR,Ayr,-19.596667,147.324444,null
129052391,AYS,Waycross,31.248611,-82.396667,null
95673612,AYT,Antalya,36.905556,30.790556,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129055859,AYU,Aiyura,-6.333333,145.9,null
129054790,AYW,Ayawasi,-1.2,132.5,null
129057702,AYZ,Amityville,40.666667,-73.416667,null
114126464,AZA,Phoenix-Mesa Gateway,33.307778,-111.655556,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053779,AZB,Amazon Bay,-10.15,148.816667,null
128668044,AZD,Yazd,31.897778,54.281667,null
129057390,AZG,Apatzingan,19.08333,-102.38333,null
218526606,AZH,Azamgarh,26.161902681871553,83.11210032634007,null
129052903,AZI,Abu Dhabi Bateen,24.419167,54.451667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667321,AZN,Andizhan,40.733333,72.3,null
95674185,AZO,Kalamazoo,42.236389,-85.553611,null
129052955,AZP,Mexico City Atizapan,19.416667,-99.1,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668268,AZR,Adrar,27.883333,-0.283333,null
128668118,AZS,Samana,19.27,-69.7375,null
129056807,AZT,Zapatoca,6.866667,-73.25,null
129054926,AZZ,Ambriz,-7.883333,13.15,null
129055224,BAA,Bialla,-5.316667,151.033333,null
129053004,BAB,Marysville Beale AFB,39.15,-121.5833,null
129056425,BAC,Barranca De Upia,4.583333,-72.966667,null
129052390,BAD,Shreveport Barksdale AFB,32.5,-93.666667,null
129055858,BAE,Barcelonnette,44.383333,6.666667,null
129054789,BAF,Westfield,42.133333,-72.75,null
129055888,BAG,Baguio,16.376667,120.617778,null
95673610,BAH,Bahrain,26.270833,50.6375,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129051952,BAI,Buenos Aires,9.166667,-83.333333,null
129057701,BAJ,Bali,-4.833333,149.133333,null
128667534,BAL,Batman,37.916667,41.083333,null
129053778,BAM,Battle Mountain,40.633333,-116.933333,null
129057389,BAN,Basongo,-4.313333,20.428056,null
129056806,BAP,Baibara,-10.333333,149.75,null
95673468,BAQ,Barranquilla,10.896111,-74.778889,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
154088929,BAR,Bo'ao,19.141618,110.458178,null
128668464,BAS,Balalae,-6.9914437027982155,155.88306933562745,null
129055223,BAT,Barretos,-20.55,-48.55,null
104120229,BAV,Baotou,40.666667,109.983333,null
129056424,BAW,Biawonque,-0.666667,9.45,null
128668269,BAX,Barnaul,53.364075,83.543472,null
95673887,BAY,Baia Mare,47.65,23.466667,null
128668304,BAZ,Barbelos,-0.966944,-62.933611,null
128667415,BBA,Balmaceda,-45.916667,-71.695,null
129052389,BBB,Benson,45.33163,-95.65087,null
129056352,BBC,Bay City,28.983333,-95.966667,null
129054788,BBD,Brady,31.17878,-99.32339,null
129053777,BBF,Burlington,42.5,-71.183333,null
129057388,BBG,Butaritari,3.0853,172.80857,null
129055656,BBH,Barth,54.339722,12.711667,null
128668039,BBI,Bhubaneswar,20.243611,85.82,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129052953,BBJ,Bitburg,49.95,6.55,null
128668270,BBK,Kasane,-17.83288,25.1624,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129054924,BBM,Battambang,13.116667,103.2,null
128668178,BBN,Bario,3.683333,115.466667,null
128668271,BBO,Berbera,10.389167,44.941111,null
129055222,BBP,Bembridge,50.683333,-1.083333,null
222980953,BBQ,Barbuda Burton-Nibbs International,17.623509943959718,-61.798250255821806,null
129056423,BBR,Basse Terre,16.016389,-61.739444,null
129052388,BBS,Blackbushe,51.3239,-0.8475,null
129056351,BBT,Berberati,4.219167,15.788056,null
129054661,BBU,Bucharest Baneasa,44.5,26.1,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129054787,BBV,Bereby,4.666667,-6.95,null
129057910,BBW,Broken Bow,41.436775,-99.642241,null
129053776,BBX,Blue Bell,40.136667,-75.2675,null
129057387,BBY,Bambari,5.845833,20.649722,null
129052952,BBZ,Zambezi,-13.537222,23.11,null
128667320,BCA,Baracoa,20.36532,-74.50621,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129056804,BCB,Blacksburg,37.206064,-80.40782,null
129054923,BCC,Bear Creek,45.183333,-109.1,null
95673599,BCD,Bacolod-Silay,10.644444,122.929167,null
129055221,BCE,Bryce,37.702294,-112.152815,null
129053001,BCF,Bouca,6.75,18.416667,null
129056422,BCG,Bemichi,6.55,-58.55,null
129052387,BCH,Baucau,-8.491667,126.399722,null
128668272,BCI,Barcaldine,-23.559167,145.301944,null
129056350,BCJ,Baca Grande,39,-106,null
129054786,BCK,Bolwarra,-17.4,144.166667,null
129057909,BCL,Barra Colorado,10.768442094033457,-83.58545459635688,null
95673883,BCM,Bacau International,46.521946,26.910278,null
95565085,BCN,Barcelona,41.2973241,2.0833156,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053775,BCO,Jinka,5.783333,36.55,null
129057386,BCP,Bambu,-5.85,146.483333,null
129052951,BCQ,Brack,27.683333,14.216667,null
129056803,BCR,Boca Do Acre,-8.75,-67.383333,null
129054922,BCS,Belle Chasse,29.966667,-90,null
129055220,BCT,Boca Raton,26.37897,-80.10699,null
129057419,BCU,Bauchi,10.366667,9.8,null
129056821,BCV,Belmopan,17.266667,-88.783333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053000,BCW,Benguera Island,-21.884722,35.425,null
129056421,BCX,Beloreck,53.933333,58.333333,null
129057906,BCY,Bulchi,6.216667,36.666667,null
129052386,BCZ,Bickerton Island,-13.771555349831434,136.19964303734494,null
104120372,BDA,L.F. Wade International,32.36404,-64.6787,null
95674365,BDB,Bundaberg,-24.905833,152.320833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129054785,BDC,Barra Do Corda,-5.466667,-45.266667,null
129052752,BDD,Badu Island,-10.15,142.183333,null
129057908,BDE,Baudette,48.722778,-94.606944,null
129053774,BDF,Bradford,41.183333,-89.65,null
129057385,BDG,Blanding,37.58303,-109.48329,null
128667533,BDH,Bandar Lengeh,26.532791,54.825468,null
129056802,BDI,Bird Island,-3.716667,55.216667,null
128668463,BDJ,Banjarmasin,-3.440015,114.755724,null
129054921,BDK,Bondoukou,8.033333,-2.8,null
95674066,BDL,Hartford Bradley International,41.938611,-72.683333,null
129056349,BDM,Bandirma,40.318333,27.977222,null
129052950,BDN,Badin,24.633333,68.9,null
95673341,BDO,Bandung,-6.901667,107.575833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128668117,BDP,Bhadrapur,26.533333,88.083333,null
95673367,BDQ,Vadodara,22.329167,73.220833,null
129055219,BDR,Bridgeport,41.164167,-73.124444,null
95673889,BDS,Brindisi,40.658056,17.946667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052999,BDT,Gbadolite,4.083333,22.45,null
128668273,BDU,Bardufoss,69.056111,18.54,null
129052385,BDV,Moba,-7,29.8,null
129056348,BDW,Bedford Downs,-17.3,127.466667,null
129054784,BDX,Broadus,45.466667,-105.366667,null
129057907,BDY,Bandon,43.116667,-124.416667,null
129053773,BDZ,Baindoung,-6.333333,146.95,null
129056420,BEA,Bereina,-8.65,146.483333,null
128668303,BEB,Benbecula,57.482222,-7.364722,null
129057384,BEC,Wichita Beech,37.6864,-97.22115,null
129052949,BED,Bedford / Hanscom,42.470833,-71.29,null
129056801,BEE,Beagle Bay,-16.966667,122.666667,null
129054920,BEF,Bluefields,11.996944,-83.768611,null
95673488,BEG,Belgrade Nikola Tesla,44.819167,20.312222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055218,BEH,Benton Harbor,42.127778,-86.428333,null
129055887,BEI,Beica,9.391667,34.533333,null
128668181,BEJ,Raja Alam,2.1488121887493974,117.43410299205196,null
129053208,BEK,Bareilly,28.422222,79.450833,null
95673466,BEL,Belem,-1.379167,-48.476111,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056419,BEM,Beni Mellal,32.397247,-6.323936,null
128667414,BEN,Benghazi,32.1,20.266667,null
129052384,BEO,Newcastle Belmont,-33.033333,151.666667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056347,BEP,Bellary,15.183333,76.9,null
129054783,BEQ,Bury St Edmunds,52.35,0.766667,null
95673383,BER,Berlin Brandenburg,52.366667,13.50333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668038,BES,Brest,48.447222,-4.420556,null
128668274,BET,Bethel,60.784444,-161.831389,null
128668177,BEU,Bedourie,-24.3461,139.46001,null
129053772,BEV,Beersheba,31.25,34.8,null
128668275,BEW,Beira,-19.794444,34.911944,null
128667319,BEY,Beirut,33.8194647,35.4912258,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129052948,BEZ,Beru,-1.354034,176.004699,null
129056800,BFA,Bahia Negra,-20.232778,-58.170278,null
129054919,BFB,Blue Fox Bay,58.183333,-152.133333,null
129051951,BFC,Bloomfield,-15.9,145.333333,null
95674415,BFD,Bradford,41.802222,-78.639444,null
129053207,BFE,Bielefeld,51.965055,8.549108,null
128668276,BFF,Scottsbluff,41.873907,-103.595924,null
129056418,BFG,Bullfrog Basin,37.545833,-110.713333,null
129052383,BFH,Bacacheri,-25.4025,-49.233889,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
95673695,BFI,Seattle Boeing Fld,47.528889,-122.299444,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055655,BFJ,Bijie Feixiong,27.300278,105.301389,null
129056346,BFK,Denver Buckley ANGB,39.733333,-104.866667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
